event_id,time,latitude,longitude,depth_km,magnitude,magnitude_type,region
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq1d&format=quakeml,2023-02-19 03:59:10.433000+00:00,37.1416,36.8384,9.74,4.1,mwr,"9 km ESE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq1h&format=quakeml,2023-02-19 04:06:17.623000+00:00,37.2737,36.8291,10.0,4.2,mb,"14 km NE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq1g&format=quakeml,2023-02-19 04:07:41.230000+00:00,37.3021,36.8869,11.749,4.3,mwr,"19 km NE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq3c&format=quakeml,2023-02-19 12:04:33.897000+00:00,38.2354,38.1917,5.306,4.6,mwr,"8 km SW of Ye?ilyurt, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq69&format=quakeml,2023-02-19 21:30:30.167000+00:00,37.3725,36.8705,10.0,3.9,mwr,"24 km SSW of Kahramanmara?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq6w&format=quakeml,2023-02-19 23:57:26.565000+00:00,38.2676,38.8212,10.0,4.2,mb,"19 km WSW of Do?anyol, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jq7l&format=quakeml,2023-02-20 01:49:00.120000+00:00,38.0024,36.7996,6.718,4.3,mwr,"26 km E of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqcn&format=quakeml,2023-02-20 17:04:29.747000+00:00,36.1616,36.0251,16.0,6.3,mww,"2 km NNW of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqjc&format=quakeml,2023-02-20 17:07:35.934000+00:00,36.159,35.9351,10.0,5.5,mb,"9 km WNW of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jga3&format=quakeml,2023-02-20 17:13:18.998000+00:00,36.2653,36.0798,10.0,4.6,mb,Turkey-Syria border region
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqdn&format=quakeml,2023-02-20 19:00:14.488000+00:00,36.105,35.9906,10.0,4.2,mb,"5 km SW of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqdp&format=quakeml,2023-02-20 19:09:20.418000+00:00,36.2572,36.1266,10.0,4.2,mb,"2 km WSW of Kuzeytepe, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqfm&format=quakeml,2023-02-20 22:56:53.386000+00:00,35.9531,35.9447,10.0,4.0,mb,Near the coast of Syria
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqft&format=quakeml,2023-02-20 23:21:14.407000+00:00,38.0175,37.3695,10.0,4.3,mwr,"8 km NW of Nurhak, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqil&format=quakeml,2023-02-21 09:56:46.442000+00:00,38.1698,38.4896,5.935,4.2,mb,"18 km NW of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqim&format=quakeml,2023-02-21 10:09:38.143000+00:00,37.4411,37.2074,16.582,4.2,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqiz&format=quakeml,2023-02-21 11:55:52.878000+00:00,38.0685,37.43,10.747,4.1,mb,"11 km N of Nurhak, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqkr&format=quakeml,2023-02-21 16:06:48.560000+00:00,36.1158,36.1459,10.0,4.2,mb,"3 km E of Bal?kl?dere, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqq1&format=quakeml,2023-02-22 04:40:03.213000+00:00,38.0463,36.6397,10.0,4.0,mb,"12 km ENE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqqy&format=quakeml,2023-02-22 07:56:55.082000+00:00,38.0395,37.8449,10.0,4.2,mb,"5 km SSW of Do?an?ehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqw3&format=quakeml,2023-02-22 20:36:08.040000+00:00,38.0438,38.3872,9.136,4.1,mb,"13 km E of Çelikhan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jqyd&format=quakeml,2023-02-23 03:23:02.764000+00:00,37.2286,37.0909,10.0,4.0,mb,"31 km NW of Gaziantep, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jr08&format=quakeml,2023-02-23 11:41:44.935000+00:00,38.0035,37.7419,10.0,4.4,mb,"14 km SW of Do?an?ehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jr1t&format=quakeml,2023-02-23 15:53:47.547000+00:00,36.0589,36.095,10.0,4.9,mww,"6 km SSE of Büyükçat, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jr79&format=quakeml,2023-02-24 05:46:18.423000+00:00,36.3086,36.0365,10.0,4.0,mb,"11 km NW of G?nyaz?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrdc&format=quakeml,2023-02-24 17:20:00.554000+00:00,38.7865,37.3025,10.0,4.6,mwr,"7 km NNE of Gürün, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrej&format=quakeml,2023-02-24 20:25:30.019000+00:00,38.0934,38.7162,10.0,4.5,mwr,eastern Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrgg&format=quakeml,2023-02-25 01:12:20.001000+00:00,36.0592,35.9528,10.0,4.2,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jril&format=quakeml,2023-02-25 08:58:40.076000+00:00,38.3654,37.4414,5.166,4.1,mb,"20 km SSW of Darende, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrjg&format=quakeml,2023-02-25 12:41:13.746000+00:00,38.0367,37.067,6.703,4.4,mwr,"10 km WSW of Ekin?z?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrn1&format=quakeml,2023-02-26 02:26:31.012000+00:00,36.0535,36.012,10.0,4.5,mwr,"9 km SW of B?y?k?at, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrn9&format=quakeml,2023-02-26 04:37:41.209000+00:00,38.0353,37.0903,10.0,4.3,mb,"8 km WSW of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrtz&format=quakeml,2023-02-27 02:51:21.400000+00:00,37.8722,37.5853,10.0,4.7,mwr,"10 km NNW of Gölba??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrvk&format=quakeml,2023-02-27 06:19:48.628000+00:00,37.9189,37.0464,8.266,4.2,mwr,"19 km SW of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhxe&format=quakeml,2023-02-27 06:29:04.414000+00:00,36.6204,35.704,10.0,4.4,mb,"30 km E of Karata?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000jrw4&format=quakeml,2023-02-27 09:04:51.865000+00:00,38.2144,38.2773,10.0,5.2,mww,"9 km SSE of Ye?ilyurt, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jg5h&format=quakeml,2023-02-28 02:19:00.155000+00:00,38.2434,38.2911,10.0,4.2,mb,"7 km SE of Ye?ilyurt, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jg8e&format=quakeml,2023-02-28 12:42:16.530000+00:00,37.4289,36.4287,13.271,4.3,mb,"17 km SSE of And?r?n, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jg90&format=quakeml,2023-02-28 14:39:54.956000+00:00,37.7893,36.7056,10.0,4.4,mwr,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jg94&format=quakeml,2023-02-28 14:49:17.330000+00:00,37.9073,36.7306,10.0,3.9,mwr,"24 km ESE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgbe&format=quakeml,2023-02-28 18:51:44.658000+00:00,37.2588,36.992,13.18,4.1,mb,"24 km ENE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgdf&format=quakeml,2023-02-28 23:32:10.728000+00:00,37.2808,37.0318,11.969,4.1,mb,"29 km ENE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jged&format=quakeml,2023-03-01 02:23:22.581000+00:00,37.9019,36.8966,10.0,4.1,mwr,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgev&format=quakeml,2023-03-01 04:15:31.399000+00:00,37.7611,37.8869,10.0,4.3,mb,"4 km SW of Tut, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgic&format=quakeml,2023-03-01 07:20:23.043000+00:00,36.3065,36.097,10.0,4.7,mb,"7 km W of Anayazi, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgly&format=quakeml,2023-03-01 16:37:59.849000+00:00,37.2659,37.0676,9.357,4.4,mb,"31 km ENE of Nurda??, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jgyv&format=quakeml,2023-03-03 02:53:43.065000+00:00,37.8395,36.7004,7.12,5.0,mww,"26 km SE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jh8x&format=quakeml,2023-03-04 05:27:34.779000+00:00,38.0299,38.2134,2.86,4.2,mb,"2 km WNW of Çelikhan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhi7&format=quakeml,2023-03-05 20:49:46.490000+00:00,36.7867,36.1842,10.0,4.8,mwr,"7 km SW of Dörtyol, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhjt&format=quakeml,2023-03-06 02:16:02.969000+00:00,36.1816,36.0375,10.0,4.0,mb,"4 km N of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhkj&format=quakeml,2023-03-06 05:51:08.086000+00:00,37.9373,37.9093,4.878,4.1,mb,"15 km N of Tut, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhl4&format=quakeml,2023-03-06 08:14:16.810000+00:00,36.1213,36.1681,10.0,4.3,mb,"4 km SE of Gümü?göze, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhlx&format=quakeml,2023-03-06 11:02:56.996000+00:00,36.2202,36.0072,10.0,4.0,mb,"5 km W of Toygarl?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhmg&format=quakeml,2023-03-06 13:03:25.671000+00:00,38.197,37.2109,14.422,4.0,mb,"1 km SE of Elbistan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhrd&format=quakeml,2023-03-06 22:14:57.396000+00:00,36.1589,36.0428,10.0,4.0,mb,"2 km NNE of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhv7&format=quakeml,2023-03-07 09:40:12.279000+00:00,37.6641,36.608,8.301,4.4,mb,"24 km ENE of And?r?n, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jhwd&format=quakeml,2023-03-07 14:18:21.324000+00:00,38.8412,37.3634,10.0,4.2,mwr,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jikw&format=quakeml,2023-03-09 18:55:28.646000+00:00,38.0443,38.4499,10.0,4.3,mwr,"14 km W of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jin6&format=quakeml,2023-03-09 23:34:17.926000+00:00,38.0554,38.4498,5.379,4.0,mwr,"14 km W of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jirp&format=quakeml,2023-03-10 07:58:34.775000+00:00,37.9912,37.4971,8.969,4.1,mb,"5 km ENE of Nurhak, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jj4b&format=quakeml,2023-03-11 11:32:10.713000+00:00,38.078,38.5946,10.648,4.3,mb,"4 km NNW of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jj67&format=quakeml,2023-03-11 19:35:16.225000+00:00,36.9506,35.7349,3.736,4.3,mb,"11 km SW of Ceyhan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjbv&format=quakeml,2023-03-12 12:31:22.559000+00:00,37.9391,36.329,10.0,4.3,mb,"17 km WSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjft&format=quakeml,2023-03-13 01:34:30.468000+00:00,38.1188,38.6904,5.474,4.6,mwr,"11 km NE of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjg2&format=quakeml,2023-03-13 02:13:53.408000+00:00,38.1179,38.6785,10.0,4.4,mb,"10 km NNE of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjg7&format=quakeml,2023-03-13 02:23:14.787000+00:00,36.8216,36.5749,8.342,4.3,mb,"4 km NNE of Aşağı Karafakılı, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjqf&format=quakeml,2023-03-14 02:27:52.019000+00:00,38.1128,38.5365,8.388,3.9,mwr,eastern Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjrw&format=quakeml,2023-03-14 06:47:34.436000+00:00,38.0681,36.9544,3.289,4.6,mwr,"20 km S of Afşin, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjv5&format=quakeml,2023-03-14 14:49:49.524000+00:00,37.7899,37.3899,10.0,4.6,mwr,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jjzy&format=quakeml,2023-03-15 03:29:56.023000+00:00,37.1468,36.3894,12.301,4.2,mb,"14 km W of Hasanbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jkp9&format=quakeml,2023-03-17 01:41:13.745000+00:00,38.0241,36.5823,5.0,4.4,mb,"7 km E of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jl04&format=quakeml,2023-03-18 01:40:06.005000+00:00,37.7982,36.6794,7.657,4.1,mb,"29 km SSE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jl0z&format=quakeml,2023-03-18 05:14:29.880000+00:00,38.0124,36.4342,7.446,4.6,mb,"5 km W of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jl20&format=quakeml,2023-03-18 09:25:31.128000+00:00,37.8325,36.3765,2.786,4.4,mb,"23 km SSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jm77&format=quakeml,2023-03-18 09:31:05.651000+00:00,37.1129,36.3047,7.423,4.1,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jl95&format=quakeml,2023-03-19 12:54:24.814000+00:00,38.0441,36.4908,9.74,4.3,mb,"2 km NNW of G?ksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jmew&format=quakeml,2023-03-19 12:56:45.888000+00:00,38.0182,36.4817,9.438,4.3,mb,"1 km WSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jle3&format=quakeml,2023-03-20 09:57:07.933000+00:00,38.0581,37.1965,10.0,4.2,mb,"0 km ESE of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jlfv&format=quakeml,2023-03-20 15:40:36.190000+00:00,37.3664,36.7383,10.0,4.0,mb,"21 km N of Nurdağı, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jm0j&format=quakeml,2023-03-22 19:43:25.380000+00:00,38.0772,38.0427,10.0,4.3,mwr,"15 km E of Doğanşehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jm47&format=quakeml,2023-03-23 05:45:22.216000+00:00,37.8867,36.6199,7.606,4.2,mwr,"18 km SE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jm54&format=quakeml,2023-03-23 09:19:53.459000+00:00,38.0109,36.4273,10.0,5.3,mww,"6 km W of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jm5l&format=quakeml,2023-03-23 10:04:57.411000+00:00,38.0186,36.4699,10.0,4.4,mb,"2 km W of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jmay&format=quakeml,2023-03-24 00:39:53.695000+00:00,37.9593,36.3728,10.0,4.6,mwr,"K. Maras, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jme6&format=quakeml,2023-03-24 13:10:35.229000+00:00,37.9624,37.5237,12.756,4.4,mb,"7 km E of Nurhak, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jmme&format=quakeml,2023-03-25 04:39:34.155000+00:00,38.039,37.0762,10.0,4.5,mb,"10 km WSW of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jmmu&format=quakeml,2023-03-25 06:33:40.469000+00:00,37.9067,36.189,10.0,4.3,mb,"12 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jn0d&format=quakeml,2023-03-27 14:35:16.141000+00:00,38.0816,36.5466,8.93,4.4,mwr,"K. Maras, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k0a8&format=quakeml,2023-03-28 10:55:16.146000+00:00,37.6759,36.3106,16.767,4.3,mb,"11 km NNW of Andırın, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k0jz&format=quakeml,2023-03-29 13:58:39.296000+00:00,38.2368,38.0593,5.513,4.4,mb,"13 km SE of Akçadağ, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k0ne&format=quakeml,2023-03-29 16:47:02.108000+00:00,37.9287,36.2781,3.848,4.5,mb,"17 km ESE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k0qm&format=quakeml,2023-03-29 20:08:37.009000+00:00,37.3405,36.8426,3.865,4.1,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k0re&format=quakeml,2023-03-29 21:44:22.024000+00:00,37.786,36.5257,10.0,4.3,mb,"26 km S of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k139&format=quakeml,2023-03-31 10:56:57.370000+00:00,36.9811,36.661,10.143,4.3,mb,"19 km SSE of Hasanbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k1cg&format=quakeml,2023-04-01 12:34:36.956000+00:00,36.0662,35.8128,10.0,4.3,mb,"21 km WSW of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k1cm&format=quakeml,2023-04-01 12:40:52.207000+00:00,36.0466,35.9161,10.0,4.3,mb,"14 km SW of Uzunba?, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k1n0&format=quakeml,2023-04-03 03:45:49.031000+00:00,37.9347,36.2862,5.0,4.4,mb,"18 km ESE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k1p0&format=quakeml,2023-04-03 10:52:56.171000+00:00,38.013,37.7709,10.0,4.3,mb,"11 km SW of Doğanşehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k1pg&format=quakeml,2023-04-03 12:44:15.375000+00:00,38.0591,37.7701,10.0,4.1,mwr,"9 km WSW of Do?an?ehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k29p&format=quakeml,2023-04-06 00:57:44.196000+00:00,37.6604,35.4674,10.149,4.2,mb,"13 km NNE of Aladağ, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k2s7&format=quakeml,2023-04-08 00:26:44.575000+00:00,38.1056,36.8693,5.63,4.1,mb,"16 km SSW of Afşin, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k3dd&format=quakeml,2023-04-10 22:45:09.830000+00:00,37.4535,37.1254,15.554,4.0,mb,"15 km WSW of Pazarcık, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k3g6&format=quakeml,2023-04-11 08:17:42.872000+00:00,37.897,36.4435,10.0,4.3,mb,"14 km SSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k425&format=quakeml,2023-04-13 13:27:00.218000+00:00,38.1221,38.5573,10.0,4.4,mb,"10 km NNW of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k4n3&format=quakeml,2023-04-15 09:37:21.889000+00:00,37.9156,36.2978,2.813,4.3,mb,"19 km ESE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k4sz&format=quakeml,2023-04-15 21:51:02.286000+00:00,37.6037,37.1654,10.0,4.1,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k4y1&format=quakeml,2023-04-16 22:55:57.458000+00:00,38.0743,36.7493,10.0,4.0,mb,"22 km ENE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k4zl&format=quakeml,2023-04-17 06:39:08.540000+00:00,38.1965,38.6816,8.37,4.0,mb,"18 km NNE of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jvwd&format=quakeml,2023-04-25 22:14:08.550000+00:00,38.0275,37.3069,5.0,4.0,mb,"11 km ESE of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jvy7&format=quakeml,2023-04-26 04:48:32.480000+00:00,37.8831,36.4031,10.0,4.2,mb,"17 km SSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jw1g&format=quakeml,2023-04-26 15:31:05.471000+00:00,38.0104,36.4372,6.0,4.3,mwr,"5 km WSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jwav&format=quakeml,2023-04-27 15:33:45.536000+00:00,38.7636,37.134,7.476,4.2,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jwk7&format=quakeml,2023-04-28 05:15:44.377000+00:00,36.1028,36.0439,10.0,4.1,mb,"3 km WSW of Büyükçat, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jwv7&format=quakeml,2023-04-29 01:55:48.680000+00:00,38.1021,36.4431,10.0,4.6,mb,"10 km NNW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jx6j&format=quakeml,2023-04-30 13:01:28.103000+00:00,38.3303,37.7144,10.0,4.2,mb,"22 km W of Akçadağ, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jxep&format=quakeml,2023-05-01 21:36:01.096000+00:00,38.1582,38.5532,10.0,4.2,mb,eastern Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jxph&format=quakeml,2023-05-03 06:20:54.241000+00:00,37.5767,35.6059,10.0,4.4,mb,"18 km E of Aladağ, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jxsv&format=quakeml,2023-05-03 17:16:38.697000+00:00,38.0541,36.5563,11.5,4.9,mb,"K. Maras, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kam9&format=quakeml,2023-05-03 17:22:16.031000+00:00,38.0547,36.6366,7.793,4.2,mb,"12 km ENE of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9td&format=quakeml,2023-05-05 14:52:29.643000+00:00,37.9221,36.3313,9.387,4.8,mwr,"18 km SW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka0l&format=quakeml,2023-05-06 12:29:27.020000+00:00,37.8443,36.564,10.0,4.2,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka6g&format=quakeml,2023-05-07 08:36:08.971000+00:00,36.3545,36.2183,10.0,4.7,mwr,"0 km SSE of Serinyol, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kagp&format=quakeml,2023-05-08 20:20:34.789000+00:00,38.0217,38.4005,10.0,4.5,mb,eastern Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kbcq&format=quakeml,2023-05-12 08:33:21.858000+00:00,37.8784,36.2491,2.866,4.5,mwr,"18 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kcj7&format=quakeml,2023-05-12 08:36:25.640000+00:00,37.8832,36.231,4.268,4.2,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kbui&format=quakeml,2023-05-14 12:06:08.766000+00:00,37.9018,36.1797,7.024,4.1,mb,"12 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kd3i&format=quakeml,2023-05-19 08:23:37.141000+00:00,38.3533,37.7687,10.0,4.0,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kdm0&format=quakeml,2023-05-21 12:46:13.460000+00:00,37.9246,36.2523,5.539,4.9,mwr,"15 km ESE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kdr0&format=quakeml,2023-05-21 20:16:21.945000+00:00,37.9176,36.2543,10.0,4.1,mb,"16 km ESE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kdwz&format=quakeml,2023-05-22 16:06:58.948000+00:00,37.9346,36.2708,5.385,4.4,mwr,"16 km ESE of Saimbeyli, Turkey"
